"Core Project Number","Affiliation","Pub Year","Authors","Country","ISSN","Journal Issue","Journal (Link to PubMed abstract)","Journal Title ABBR","Journal Volume","Language","Page Number","PMC ID","PMID","PUB Date","Title (Link to full-text in PubMed Central)","Related Publications in PubMed","Related Publications in Google Scholar","Articles Citing from PubMed Central","Articles Citing from Google Scholar","Relative Citation Ratio",
"R01MH119189","School of Psychology, Georgia Institute of Technology, Atlanta, GA, USA. rahnev@psych.gatech.edu.","2025","Rahnev, Dobromir","England","2041-1723","1","<a href='https://pubmed.ncbi.nlm.nih.gov/39814749'>Nature communications</a>","Nat Commun","16","eng","701","11735976","39814749","2025 Jan 15","<a href='https://www.ncbi.nlm.nih.gov/pmc/articles/11735976'>A comprehensive assessment of current methods for measuring metacognition.</a>","<a href='https://pubmed.ncbi.nlm.nih.gov/?Db=pubmed&DbFrom=pubmed&Cmd=Link&LinkName=pubmed_pubmed&IdsFromResult=39814749&ordinalpos=1&itool=EntrezSystem2.PEntrez.Pubmed.Pubmed_ResultsPanel.Pubmed_DiscoveryPanel.Pubmed_Discovery_RA&log$=relatedarticles&logdbfrom=pubmed'>Related, PubMed</a>","<a href='https://scholar.google.com/scholar?q=related:https://pmc.ncbi.nlm.nih.gov/articles/PMC11735976/'>Related, Google Scholar</a>","<a href='https://pubmed.ncbi.nlm.nih.gov/?linkname=pubmed_pubmed_citedin&from_uid=39814749'>Cited By, PMID</a>","<a href='https://scholar.google.com/scholar?hl=en&lr=&cites=https://pmc.ncbi.nlm.nih.gov/articles/PMC11735976/'>Cited By, Google</a>"," ",
"R01MH125479","Department of Radiology, University of North Carolina at Chapel Hill, Chapel Hill, NC, USA.","2025","Li, Guoshi; Hsu, Li-Ming; Wu, Ye; Bozoki, Andrea C; Shih, Yen-Yu Ian; Yap, Pew-Thian","England","2730-664X","1","<a href='https://pubmed.ncbi.nlm.nih.gov/39814858'>Communications medicine</a>","Commun Med (Lond)","5","eng","17","11735810","39814858","2025 Jan 15","<a href='https://www.ncbi.nlm.nih.gov/pmc/articles/11735810'>Revealing excitation-inhibition imbalance in Alzheimer's disease using multiscale neural model inversion of resting-state functional MRI.</a>","<a href='https://pubmed.ncbi.nlm.nih.gov/?Db=pubmed&DbFrom=pubmed&Cmd=Link&LinkName=pubmed_pubmed&IdsFromResult=39814858&ordinalpos=1&itool=EntrezSystem2.PEntrez.Pubmed.Pubmed_ResultsPanel.Pubmed_DiscoveryPanel.Pubmed_Discovery_RA&log$=relatedarticles&logdbfrom=pubmed'>Related, PubMed</a>","<a href='https://scholar.google.com/scholar?q=related:https://pmc.ncbi.nlm.nih.gov/articles/PMC11735810/'>Related, Google Scholar</a>","<a href='https://pubmed.ncbi.nlm.nih.gov/?linkname=pubmed_pubmed_citedin&from_uid=39814858'>Cited By, PMID</a>","<a href='https://scholar.google.com/scholar?hl=en&lr=&cites=https://pmc.ncbi.nlm.nih.gov/articles/PMC11735810/'>Cited By, Google</a>"," ",
"R21MH132240","Department of Statistics, University of Illinois, Urbana-Champaign, Champaign, IL 61820.","2025","Singh, Matthew F; Braver, Todd S; Cole, Michael; Ching, ShiNung","United States","1091-6490","3","<a href='https://pubmed.ncbi.nlm.nih.gov/39823302'>Proceedings of the National Academy of Sciences of the United States of America</a>","Proc Natl Acad Sci U S A","122","eng","e2409577121"," ","39823302","2025 Jan 21","Precision data-driven modeling of cortical dynamics reveals person-specific mechanisms underpinning brain electrophysiology.","<a href='https://pubmed.ncbi.nlm.nih.gov/?Db=pubmed&DbFrom=pubmed&Cmd=Link&LinkName=pubmed_pubmed&IdsFromResult=39823302&ordinalpos=1&itool=EntrezSystem2.PEntrez.Pubmed.Pubmed_ResultsPanel.Pubmed_DiscoveryPanel.Pubmed_Discovery_RA&log$=relatedarticles&logdbfrom=pubmed'>Related, PubMed</a>","<a href='https://scholar.google.com/scholar?hl=en&q=Precision data-driven modeling of cortical dynamics reveals person-specific mechanisms underpinning brain electrophysiology.'>Related, Google Scholar</a>","<a href='https://pubmed.ncbi.nlm.nih.gov/?linkname=pubmed_pubmed_citedin&from_uid=39823302'>Cited By, PMID</a>"," "," ",
"P30MH058107","Shanghai Public Health Clinical Center, Fudan University, Shanghai, China.","2025","Sun, Wenxiu; Zhang, Lin; Chen, Wei-Ti; Arbing, Rachel; Shen, Lei; Zhang, Jing; Jiang, Rongrong","United States","1552-8456","1","<a href='https://pubmed.ncbi.nlm.nih.gov/39512203'>Western journal of nursing research</a>","West J Nurs Res","47","eng","15-23","11626839","39512203","2025 Jan","<a href='https://www.ncbi.nlm.nih.gov/pmc/articles/11626839'>Perceived Stress and Coping Strategies for Frontline Nurses Caring for COVID-19 Patients: A Path Analysis.</a>","<a href='https://pubmed.ncbi.nlm.nih.gov/?Db=pubmed&DbFrom=pubmed&Cmd=Link&LinkName=pubmed_pubmed&IdsFromResult=39512203&ordinalpos=1&itool=EntrezSystem2.PEntrez.Pubmed.Pubmed_ResultsPanel.Pubmed_DiscoveryPanel.Pubmed_Discovery_RA&log$=relatedarticles&logdbfrom=pubmed'>Related, PubMed</a>","<a href='https://scholar.google.com/scholar?q=related:https://pmc.ncbi.nlm.nih.gov/articles/PMC11626839/'>Related, Google Scholar</a>","<a href='https://pubmed.ncbi.nlm.nih.gov/?linkname=pubmed_pubmed_citedin&from_uid=39512203'>Cited By, PMID</a>","<a href='https://scholar.google.com/scholar?hl=en&lr=&cites=https://pmc.ncbi.nlm.nih.gov/articles/PMC11626839/'>Cited By, Google</a>"," ",
"K01MH136403","Laureate Institute for Brain Research, Tulsa OK, USA; Oxley College of Health and Natural Sciences, The University of Tulsa, Tulsa OK, USA. Electronic address: jsavitz@laureateinstitute.org.","2025","Savitz, Jonathan; McKinney, Brett A; Meier, Timothy B; Zheng, Haixia; Ford, Bart N; Yolken, Robert H; Teague, T Kent; Cole, Steve W","Netherlands","1090-2139"," ","<a href='https://pubmed.ncbi.nlm.nih.gov/39532200'>Brain, behavior, and immunity</a>","Brain Behav Immun","123","eng","1052-1060","11624063","39532200","2025 Jan","Nuclear factor kappa-B cell (NF-κB), interferon regulatory Factor, and glucocorticoid receptor pathway activation in major depressive Disorder: The role of cytomegalovirus infection.","<a href='https://pubmed.ncbi.nlm.nih.gov/?Db=pubmed&DbFrom=pubmed&Cmd=Link&LinkName=pubmed_pubmed&IdsFromResult=39532200&ordinalpos=1&itool=EntrezSystem2.PEntrez.Pubmed.Pubmed_ResultsPanel.Pubmed_DiscoveryPanel.Pubmed_Discovery_RA&log$=relatedarticles&logdbfrom=pubmed'>Related, PubMed</a>","<a href='https://scholar.google.com/scholar?q=related:https://pmc.ncbi.nlm.nih.gov/articles/PMC11624063/'>Related, Google Scholar</a>","<a href='https://pubmed.ncbi.nlm.nih.gov/?linkname=pubmed_pubmed_citedin&from_uid=39532200'>Cited By, PMID</a>","<a href='https://scholar.google.com/scholar?hl=en&lr=&cites=https://pmc.ncbi.nlm.nih.gov/articles/PMC11624063/'>Cited By, Google</a>"," ",
"T32MH014592","Department of Psychiatry and Behavioral Science, Johns Hopkins University School of Medicine, Baltimore, MD, USA.","2025","Li, Kevin; Rodriguez, Katrina M; Zandi, Peter; Goes, Fernando S","Netherlands","1573-2517"," ","<a href='https://pubmed.ncbi.nlm.nih.gov/39542116'>Journal of affective disorders</a>","J Affect Disord","371","eng","6-12"," ","39542116","2025 Feb 15","Who transitions to bipolar disorder? A comparison of major depressive disorder, anxiety, and ADHD.","<a href='https://pubmed.ncbi.nlm.nih.gov/?Db=pubmed&DbFrom=pubmed&Cmd=Link&LinkName=pubmed_pubmed&IdsFromResult=39542116&ordinalpos=1&itool=EntrezSystem2.PEntrez.Pubmed.Pubmed_ResultsPanel.Pubmed_DiscoveryPanel.Pubmed_Discovery_RA&log$=relatedarticles&logdbfrom=pubmed'>Related, PubMed</a>","<a href='https://scholar.google.com/scholar?hl=en&q=Who transitions to bipolar disorder? A comparison of major depressive disorder, anxiety, and ADHD.'>Related, Google Scholar</a>","<a href='https://pubmed.ncbi.nlm.nih.gov/?linkname=pubmed_pubmed_citedin&from_uid=39542116'>Cited By, PMID</a>"," "," ",
"R01MH050479","R.S. Dow Neurobiology, Legacy Research Institute, Portland, OR 97232, United States.","2025","Wallsten, Brittani; Gligor, Abigail H; Gonzalez, Angela E; Ramos, Jonathan D; Baratta, Michael V; Sorg, Barbara A","Netherlands","1872-6240"," ","<a href='https://pubmed.ncbi.nlm.nih.gov/39592089'>Brain research</a>","Brain Res","1848","eng","149351"," ","39592089","2025 Feb 01","Response of parvalbumin interneurons and perineuronal nets in rat medial prefrontal cortex and lateral amygdala to stressor controllability.","<a href='https://pubmed.ncbi.nlm.nih.gov/?Db=pubmed&DbFrom=pubmed&Cmd=Link&LinkName=pubmed_pubmed&IdsFromResult=39592089&ordinalpos=1&itool=EntrezSystem2.PEntrez.Pubmed.Pubmed_ResultsPanel.Pubmed_DiscoveryPanel.Pubmed_Discovery_RA&log$=relatedarticles&logdbfrom=pubmed'>Related, PubMed</a>","<a href='https://scholar.google.com/scholar?hl=en&q=Response of parvalbumin interneurons and perineuronal nets in rat medial prefrontal cortex and lateral amygdala to stressor controllability.'>Related, Google Scholar</a>","<a href='https://pubmed.ncbi.nlm.nih.gov/?linkname=pubmed_pubmed_citedin&from_uid=39592089'>Cited By, PMID</a>"," "," ",
"R01MH073676","Warren Center for Neuroscience Drug Discovery, Vanderbilt University, Nashville, Tennessee 37232, United States.","2025","Poslunsey, Michael S; Wood, Michael R; Han, Changho; Stauffer, Shaun R; Panarese, Joseph D; Melancon, Bruce J; Engers, Julie L; Dickerson, Jonathan W; Peng, Weimin; Noetzel, Meredith J; Cho, Hyekyung P; Rodriguez, Alice L; Hopkins, Corey R; Morrison, Ryan; Crouch, Rachel D; Bridges, Thomas M; Blobaum, Anna L; Boutaud, Olivier; Daniels, J Scott; Kates, Michael J; Castelhano, Arlindo; Rook, Jerri M; Niswender, Colleen M; Jones, Carrie K; Conn, P Jeffrey; Lindsley, Craig W","United States","1948-7193","1","<a href='https://pubmed.ncbi.nlm.nih.gov/39660766'>ACS chemical neuroscience</a>","ACS Chem Neurosci","16","eng","95-107","11697341","39660766","2025 Jan 01","<a href='https://www.ncbi.nlm.nih.gov/pmc/articles/11697341'>Discovery of VU0467319: an M1 Positive Allosteric Modulator Candidate That Advanced into Clinical Trials.</a>","<a href='https://pubmed.ncbi.nlm.nih.gov/?Db=pubmed&DbFrom=pubmed&Cmd=Link&LinkName=pubmed_pubmed&IdsFromResult=39660766&ordinalpos=1&itool=EntrezSystem2.PEntrez.Pubmed.Pubmed_ResultsPanel.Pubmed_DiscoveryPanel.Pubmed_Discovery_RA&log$=relatedarticles&logdbfrom=pubmed'>Related, PubMed</a>","<a href='https://scholar.google.com/scholar?q=related:https://pmc.ncbi.nlm.nih.gov/articles/PMC11697341/'>Related, Google Scholar</a>","<a href='https://pubmed.ncbi.nlm.nih.gov/?linkname=pubmed_pubmed_citedin&from_uid=39660766'>Cited By, PMID</a>","<a href='https://scholar.google.com/scholar?hl=en&lr=&cites=https://pmc.ncbi.nlm.nih.gov/articles/PMC11697341/'>Cited By, Google</a>"," ",
"R01MH137057","Lieber Institute for Brain Development, Johns Hopkins University Medical Campus, Baltimore, Maryland, USA.","2025","Carr, Gregory V","England","1471-4159","1","<a href='https://pubmed.ncbi.nlm.nih.gov/39680493'>Journal of neurochemistry</a>","J Neurochem","169","eng","e16289"," ","39680493","2025 Jan","Electrophysiological recording during touchscreen-based behavioral assays in rodents: A platform for improving early-stage neuroscience drug discovery.","<a href='https://pubmed.ncbi.nlm.nih.gov/?Db=pubmed&DbFrom=pubmed&Cmd=Link&LinkName=pubmed_pubmed&IdsFromResult=39680493&ordinalpos=1&itool=EntrezSystem2.PEntrez.Pubmed.Pubmed_ResultsPanel.Pubmed_DiscoveryPanel.Pubmed_Discovery_RA&log$=relatedarticles&logdbfrom=pubmed'>Related, PubMed</a>","<a href='https://scholar.google.com/scholar?hl=en&q=Electrophysiological recording during touchscreen-based behavioral assays in rodents: A platform for improving early-stage neuroscience drug discovery.'>Related, Google Scholar</a>","<a href='https://pubmed.ncbi.nlm.nih.gov/?linkname=pubmed_pubmed_citedin&from_uid=39680493'>Cited By, PMID</a>"," "," ",
"R01MH120088","Department of Psychology, University at Buffalo, State University of New York, Buffalo, New York, USA.","2025","Reischer, Hollen N; Cowan, Henry R; Johnson, Kristen M; Mittal, Vijay A","Australia","1751-7893","1","<a href='https://pubmed.ncbi.nlm.nih.gov/39704091'>Early intervention in psychiatry</a>","Early Interv Psychiatry","19","eng","e13638","11729691","39704091","2025 Jan","<a href='https://www.ncbi.nlm.nih.gov/pmc/articles/11729691'>Self-Transcendence as a Risk and Resilience Factor in Individuals at Clinical High Risk for Psychosis.</a>","<a href='https://pubmed.ncbi.nlm.nih.gov/?Db=pubmed&DbFrom=pubmed&Cmd=Link&LinkName=pubmed_pubmed&IdsFromResult=39704091&ordinalpos=1&itool=EntrezSystem2.PEntrez.Pubmed.Pubmed_ResultsPanel.Pubmed_DiscoveryPanel.Pubmed_Discovery_RA&log$=relatedarticles&logdbfrom=pubmed'>Related, PubMed</a>","<a href='https://scholar.google.com/scholar?q=related:https://pmc.ncbi.nlm.nih.gov/articles/PMC11729691/'>Related, Google Scholar</a>","<a href='https://pubmed.ncbi.nlm.nih.gov/?linkname=pubmed_pubmed_citedin&from_uid=39704091'>Cited By, PMID</a>","<a href='https://scholar.google.com/scholar?hl=en&lr=&cites=https://pmc.ncbi.nlm.nih.gov/articles/PMC11729691/'>Cited By, Google</a>"," ",
"R25MH087222","From Department of Obstetrics and Gynecology, SUNY Downstate Health Sciences University, Brooklyn, New York.","2025","Sundar, Kavya G; Yang, Lanbo Z; Cambou, Mary C; Varella, Ivana R S; Melo, Marineide G; Segura, Eddy R; Ziegler, Ângela P; Santos, Breno R; Nielsen-Saines, Karin","United States","1532-0987","1","<a href='https://pubmed.ncbi.nlm.nih.gov/39705405'>The Pediatric infectious disease journal</a>","Pediatr Infect Dis J","44","eng","40-43"," ","39705405","2025 Jan 01","Prompt Initiation of Maternal Antiretroviral Therapy After HIV Seroconversion in Pregnancy Effectively Prevents Vertical Transmission and Other Adverse Infant Outcomes.","<a href='https://pubmed.ncbi.nlm.nih.gov/?Db=pubmed&DbFrom=pubmed&Cmd=Link&LinkName=pubmed_pubmed&IdsFromResult=39705405&ordinalpos=1&itool=EntrezSystem2.PEntrez.Pubmed.Pubmed_ResultsPanel.Pubmed_DiscoveryPanel.Pubmed_Discovery_RA&log$=relatedarticles&logdbfrom=pubmed'>Related, PubMed</a>","<a href='https://scholar.google.com/scholar?hl=en&q=Prompt Initiation of Maternal Antiretroviral Therapy After HIV Seroconversion in Pregnancy Effectively Prevents Vertical Transmission and Other Adverse Infant Outcomes.'>Related, Google Scholar</a>","<a href='https://pubmed.ncbi.nlm.nih.gov/?linkname=pubmed_pubmed_citedin&from_uid=39705405'>Cited By, PMID</a>"," "," ",
"R01MH117132","Department of Psychology, University of Maryland, College Park, Maryland, USA.","2025","Xie, Weizhen; Thakurdesai, Sanikaa; Varastegan, Sahereh; Zhang, Weiwei","United States","1098-1063","1","<a href='https://pubmed.ncbi.nlm.nih.gov/39711102'>Hippocampus</a>","Hippocampus","35","eng","e23678","11664227","39711102","2025 Jan","<a href='https://www.ncbi.nlm.nih.gov/pmc/articles/11664227'>Transcranial Direct Current Stimulation Over Bilateral Temporal Lobes Modulates Hippocampal-Occipital Functional Connectivity and Visual Short-Term Memory Precision.</a>","<a href='https://pubmed.ncbi.nlm.nih.gov/?Db=pubmed&DbFrom=pubmed&Cmd=Link&LinkName=pubmed_pubmed&IdsFromResult=39711102&ordinalpos=1&itool=EntrezSystem2.PEntrez.Pubmed.Pubmed_ResultsPanel.Pubmed_DiscoveryPanel.Pubmed_Discovery_RA&log$=relatedarticles&logdbfrom=pubmed'>Related, PubMed</a>","<a href='https://scholar.google.com/scholar?q=related:https://pmc.ncbi.nlm.nih.gov/articles/PMC11664227/'>Related, Google Scholar</a>","<a href='https://pubmed.ncbi.nlm.nih.gov/?linkname=pubmed_pubmed_citedin&from_uid=39711102'>Cited By, PMID</a>","<a href='https://scholar.google.com/scholar?hl=en&lr=&cites=https://pmc.ncbi.nlm.nih.gov/articles/PMC11664227/'>Cited By, Google</a>"," ",
"R01MH130397","Binghamton University (SUNY), Binghamton, NY, USA.","2025","Shankar, Pooja; Gibb, Brandon E","United States","1469-8986","1","<a href='https://pubmed.ncbi.nlm.nih.gov/39716770'>Psychophysiology</a>","Psychophysiology","62","eng","e14751"," ","39716770","2025 Jan","Neural Reactivity to Emotional Stimuli in Children With and Without a History of Self-Injurious Thoughts and Behaviors.","<a href='https://pubmed.ncbi.nlm.nih.gov/?Db=pubmed&DbFrom=pubmed&Cmd=Link&LinkName=pubmed_pubmed&IdsFromResult=39716770&ordinalpos=1&itool=EntrezSystem2.PEntrez.Pubmed.Pubmed_ResultsPanel.Pubmed_DiscoveryPanel.Pubmed_Discovery_RA&log$=relatedarticles&logdbfrom=pubmed'>Related, PubMed</a>","<a href='https://scholar.google.com/scholar?hl=en&q=Neural Reactivity to Emotional Stimuli in Children With and Without a History of Self-Injurious Thoughts and Behaviors.'>Related, Google Scholar</a>","<a href='https://pubmed.ncbi.nlm.nih.gov/?linkname=pubmed_pubmed_citedin&from_uid=39716770'>Cited By, PMID</a>"," "," ",
"U01MH121766","Department of Psychiatry and Behavioral Sciences (Fonzo, Barksdale, Nemeroff) and Center for Psychedelic Research and Therapy (Fonzo, Nemeroff), University of Texas at Austin Dell Medical School, Austin; Institute for Early Life Adversity Research, University of Texas at Austin, Austin (Fonzo, Nemeroff); Department of Behavioral Health, Walter Reed National Military Medical Center, Bethesda, MD (Wolfgang); Department of Psychiatry, Uniformed Services University of the Health Sciences, Bethesda, MD (Wolfgang); Department of Psychiatry, Yale University School of Medicine, New Haven, CT (Wolfgang, Krystal); Butler Hospital, Department of Psychiatry and Human Behavior, Warren Alpert Medical School, Brown University, Providence, RI (Carpenter); Department of Psychiatry and Behavioral Neurobiology, Heersink School of Medicine, University of Alabama at Birmingham, Birmingham (Kraguljac); Department of Psychiatry and Biobehavioral Sciences, David Geffen School of Medicine, UCLA, Los Angeles (Grzenda); Department of Psychiatry and Behavioral Sciences, Emory University School of Medicine, Atlanta (McDonald); Department of Psychiatry and Behavioral Sciences, University of Minnesota, Minneapolis (Widge); Department of Psychiatry and Behavioral Sciences, Stanford University, Stanford, CA (Rodriguez); Veterans Affairs Palo Alto Health Care System, Palo Alto, CA (Rodriguez).","2025","Fonzo, Gregory A; Wolfgang, Aaron S; Barksdale, Bryan R; Krystal, John H; Carpenter, Linda L; Kraguljac, Nina V; Grzenda, Adrienne; McDonald, William M; Widge, Alik S; Rodriguez, Carolyn I; Nemeroff, Charles B","United States","1535-7228","1","<a href='https://pubmed.ncbi.nlm.nih.gov/39741437'>The American journal of psychiatry</a>","Am J Psychiatry","182","eng","54-78","11694823","39741437","2025 Jan 01","Psilocybin: From Psychiatric Pariah to Perceived Panacea.","<a href='https://pubmed.ncbi.nlm.nih.gov/?Db=pubmed&DbFrom=pubmed&Cmd=Link&LinkName=pubmed_pubmed&IdsFromResult=39741437&ordinalpos=1&itool=EntrezSystem2.PEntrez.Pubmed.Pubmed_ResultsPanel.Pubmed_DiscoveryPanel.Pubmed_Discovery_RA&log$=relatedarticles&logdbfrom=pubmed'>Related, PubMed</a>","<a href='https://scholar.google.com/scholar?q=related:https://pmc.ncbi.nlm.nih.gov/articles/PMC11694823/'>Related, Google Scholar</a>","<a href='https://pubmed.ncbi.nlm.nih.gov/?linkname=pubmed_pubmed_citedin&from_uid=39741437'>Cited By, PMID</a>","<a href='https://scholar.google.com/scholar?hl=en&lr=&cites=https://pmc.ncbi.nlm.nih.gov/articles/PMC11694823/'>Cited By, Google</a>"," ",
"R01MH118261","Department of Psychiatry and Behavioral Sciences, Baylor College of Medicine, Houston, TX, 77030, USA.","2025","Rast, Catherine E; Musci, Rashelle; Abramowitz, Jonathan S; Nestadt, Gerald; Kimmel, Mary C; Dibbs, Tracey; Osborne, Lauren M; Samuels, Jack; Krasnow, Janice; Storch, Eric A","Austria","1435-1102"," ","<a href='https://pubmed.ncbi.nlm.nih.gov/39745521'>Archives of women's mental health</a>","Arch Womens Ment Health"," ","eng"," "," ","39745521","2025 Jan 02","Psychometric evaluation of the Yale-Brown Obsessive-Compulsive Scale in pregnant women.","<a href='https://pubmed.ncbi.nlm.nih.gov/?Db=pubmed&DbFrom=pubmed&Cmd=Link&LinkName=pubmed_pubmed&IdsFromResult=39745521&ordinalpos=1&itool=EntrezSystem2.PEntrez.Pubmed.Pubmed_ResultsPanel.Pubmed_DiscoveryPanel.Pubmed_Discovery_RA&log$=relatedarticles&logdbfrom=pubmed'>Related, PubMed</a>","<a href='https://scholar.google.com/scholar?hl=en&q=Psychometric evaluation of the Yale-Brown Obsessive-Compulsive Scale in pregnant women.'>Related, Google Scholar</a>","<a href='https://pubmed.ncbi.nlm.nih.gov/?linkname=pubmed_pubmed_citedin&from_uid=39745521'>Cited By, PMID</a>"," "," ",
"T32MH020031","Department of Social and Behavioral Sciences, Yale School of Public Health, 60 College Street, New Haven, CT, 06510, USA. bryce.takenaka@yale.edu.","2025","Takenaka, Bryce Puesta; Barbour, Russell; Kirklewski, Sally J; Nicholson, Erin; Tengatenga, Cecil; Hansen, Nathan B; Kershaw, Trace","United States","1573-3254"," ","<a href='https://pubmed.ncbi.nlm.nih.gov/39745597'>AIDS and behavior</a>","AIDS Behav"," ","eng"," "," ","39745597","2025 Jan 02","Activity Space Mapping and Pre-Exposure Prophylaxis Uptake Among Gay, Bisexual, and Other Sexual Minority Men in Small Cities and Towns in the United States.","<a href='https://pubmed.ncbi.nlm.nih.gov/?Db=pubmed&DbFrom=pubmed&Cmd=Link&LinkName=pubmed_pubmed&IdsFromResult=39745597&ordinalpos=1&itool=EntrezSystem2.PEntrez.Pubmed.Pubmed_ResultsPanel.Pubmed_DiscoveryPanel.Pubmed_Discovery_RA&log$=relatedarticles&logdbfrom=pubmed'>Related, PubMed</a>","<a href='https://scholar.google.com/scholar?hl=en&q=Activity Space Mapping and Pre-Exposure Prophylaxis Uptake Among Gay, Bisexual, and Other Sexual Minority Men in Small Cities and Towns in the United States.'>Related, Google Scholar</a>","<a href='https://pubmed.ncbi.nlm.nih.gov/?linkname=pubmed_pubmed_citedin&from_uid=39745597'>Cited By, PMID</a>"," "," ",
